gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,IsNewCustomer,IsLongTermCustomer,AvgMonthlyCharge,TotalServices
1,1,1,0,44.0,1,2,2,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,29.26,4
0,0,0,0,12.0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,113.19,2
0,0,0,0,30.0,1,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20.63,1
0,0,1,0,17.0,1,1,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,114.145,2
0,1,0,0,7.0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,36.43,1
0,0,0,0,38.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94.67,1
0,0,0,1,19.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,68.35000000000001,1
1,1,0,1,7.0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,33.51,3
0,0,0,0,26.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,48.07,1
0,0,0,0,1.0,1,2,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,98.73,5
0,0,1,0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,41.65,1
1,1,1,0,33.0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,62.25,1
1,0,1,0,17.0,1,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,31.48,2
0,0,0,0,3.0,1,1,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,46.51,3
1,0,0,0,13.0,1,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,45.31,2
0,0,0,0,6.0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,35.99,2
1,0,0,0,32.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,114.145,1
0,0,0,0,69.0,1,1,2,0,1,1,1,1,1,2,0,0,0,0,0,1,0,1,114.145,6
0,0,0,0,18.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,87.65,1
1,1,0,1,48.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,21.47,0
1,0,1,1,11.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,104.3,1
0,0,1,0,68.0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,114.145,2
1,0,0,0,14.0,1,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,33.12,3
0,0,0,0,49.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,38.22,1
1,0,0,0,39.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,90.57,1
0,0,0,0,5.0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,32.47,2
0,1,0,0,16.0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.69,2
1,0,0,0,29.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26.520000000000003,1
1,0,1,0,12.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,28.66,1
1,1,1,0,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,72.31,1
0,0,0,1,11.0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,34.82,2
1,1,1,1,8.0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,28.0,1
1,0,0,1,4.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,49.29,1
0,0,1,1,21.0,1,2,2,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,72.72999999999999,3
1,1,0,1,41.0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,25.28,4
1,1,0,0,15.0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,23.97,2
1,0,1,0,24.0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,19.29,1
1,0,1,0,25.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,114.145,1
0,0,0,0,21.0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,18.56,1
1,0,1,0,43.0,1,1,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,79.25,1
1,0,0,0,42.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,33.68,1
1,0,0,0,48.0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,48.61000000000001,2
1,1,1,0,27.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,43.2,1
1,0,1,1,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,107.64,0
0,0,0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,24.82,1
1,1,0,0,20.0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,93.46,1
1,1,0,0,9.0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,103.65,2
0,1,0,0,19.0,1,2,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,18.32,3
1,0,0,0,12.0,1,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,90.21,2
1,0,1,0,2.0,1,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,43.55,2
1,0,1,1,44.0,1,1,2,0,1,0,1,1,1,2,1,0,0,0,1,0,0,0,33.07,5
0,0,1,0,28.0,1,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,85.28999999999999,1
0,0,1,1,5.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22.56,1
1,0,0,1,46.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,45.4,1
1,0,0,0,1.0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,68.75,2
1,0,1,1,42.0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,21.97,1
0,1,0,0,29.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,37.290000000000006,1
1,0,1,1,33.0,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,46.46,3
0,0,0,0,26.0,1,2,2,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,78.28,3
1,1,0,0,45.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.56,0
0,0,1,1,9.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,18.36,1
1,1,0,0,11.0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,21.13,1
0,0,1,0,41.0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,27.540000000000003,2
1,0,1,1,18.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,109.43,1
0,0,0,0,15.0,1,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,44.82,3
0,0,0,1,23.0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,29.94,2
1,0,0,0,48.0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,22.71,1
0,0,0,1,30.0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23.51,1
1,0,0,0,7.0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,42.49,3
0,0,0,0,6.0,1,2,2,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,67.5,2
0,1,1,1,67.0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,114.145,1
0,0,1,0,21.0,1,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,32.64,3
1,0,1,0,7.0,1,2,2,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,32.230000000000004,3
1,1,0,0,9.0,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,89.03,1
1,0,0,0,48.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,84.09,1
1,0,0,1,6.0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,85.39,1
0,0,0,1,5.0,1,2,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,41.23,4
1,0,0,0,56.0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,114.145,2
0,0,0,0,19.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,20.7,2
0,0,0,0,4.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,48.91,0
0,0,1,1,47.0,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,86.75999999999999,2
0,0,0,1,38.0,1,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,91.04,1
1,0,0,0,39.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,53.08,2
1,0,0,1,42.0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,45.67,2
0,0,1,0,15.0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,114.145,1
0,0,0,0,1.0,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,35.19,4
1,0,0,1,27.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18.59,1
0,0,1,1,7.0,1,2,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,26.44,5
1,0,1,0,24.0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,38.04,1
0,1,1,0,14.0,1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,42.53,2
1,0,1,0,43.0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,49.0,2
1,0,1,0,11.0,1,2,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,47.24,2
1,1,1,1,21.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,43.35,1
1,0,1,1,34.0,1,2,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,100.04,2
1,1,1,0,7.0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,25.0,2
0,0,1,1,19.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.22,1
1,0,0,0,64.0,1,2,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,19.34,3
1,0,0,1,14.0,1,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,39.69,2
0,0,1,1,34.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,42.46,1
0,1,0,0,56.0,1,2,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,49.46,2
0,1,1,0,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40.84,2
1,0,0,0,3.0,1,1,2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,23.72,2
1,0,1,0,70.0,1,2,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,19.4,2
1,0,0,0,40.0,1,1,2,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,36.64,3
1,0,0,0,27.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42.81,1
1,0,1,1,21.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43.95,0
1,0,1,1,35.0,1,1,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,54.03,4
1,0,1,1,49.0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,26.82,1
1,0,1,0,20.0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25.08,0
0,1,1,1,10.0,1,1,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,89.39,3
0,1,1,1,9.0,1,1,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,31.05,3
1,0,1,0,14.0,1,2,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,59.54,3
0,0,0,1,14.0,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,105.12,1
1,1,1,1,17.0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,19.17,1
0,0,1,0,39.0,1,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,73.06,3
0,1,0,0,13.0,1,2,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,26.66,3
1,0,0,1,1.0,1,2,2,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,108.94,3
1,0,0,0,6.0,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,114.145,3
1,0,1,0,9.0,1,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,44.49,2
0,0,1,1,7.0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,41.8,3
1,1,1,0,22.0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,85.38,1
0,1,0,0,41.0,1,2,2,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,25.37,3
1,0,0,1,43.0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26.09,0
1,0,0,0,63.0,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,50.47,1
0,1,0,0,37.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,41.51,3
1,0,0,0,10.0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,48.88,2
1,0,1,0,33.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.49,2
1,0,1,1,48.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,56.05,1
1,0,0,0,25.0,1,1,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,47.81,2
0,0,1,0,17.0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,44.24,2
1,0,1,0,28.0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,46.470000000000006,0
0,0,1,0,10.0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20.59,1
1,1,1,0,11.0,1,1,2,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,43.5,4
0,0,0,1,15.0,1,1,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,26.02,4
0,0,0,0,12.0,1,2,2,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,30.27,3
0,0,0,0,31.0,1,2,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,65.77,4
0,0,0,0,4.0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,36.09,5
1,0,1,1,35.0,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,68.31,3
1,0,1,0,44.0,1,1,2,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,20.8,3
0,1,0,0,3.0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,110.98,1
1,0,0,1,19.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33.14,1
0,0,1,1,7.0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36.7,1
0,1,1,0,38.0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,24.84,3
1,0,1,1,37.0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,40.83,1
1,0,0,0,10.0,1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,28.22,2
1,0,0,0,19.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,27.880000000000003,1
1,0,0,0,8.0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,62.01,1
0,1,0,0,44.0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40.91,1
1,0,1,0,32.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,38.73,1
0,0,0,0,4.0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,20.62,1
1,1,0,0,40.0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20.39,2
1,0,1,0,12.0,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,114.145,3
1,1,0,1,33.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20.47,1
1,0,0,0,23.0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,75.67,1
1,0,0,0,48.0,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,43.68,3
0,0,1,0,39.0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,43.0,3
0,0,0,1,44.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,73.39,1
0,0,0,0,9.0,1,2,2,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,23.65,3
0,1,0,0,4.0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,57.56,2
0,0,1,1,29.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.22,1
1,0,0,0,47.0,1,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,38.96,1
1,0,0,1,18.0,1,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,64.69,1
1,0,0,1,12.0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,22.81,1
0,1,0,0,19.0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,108.48,1
1,0,1,0,19.0,1,2,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,40.61,2
0,0,1,0,3.0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,22.98,1
1,1,0,0,11.0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,30.83,3
1,0,0,0,41.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,31.16,1
1,0,1,0,11.0,1,1,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,44.49,1
1,1,1,1,15.0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,51.9,2
0,0,1,1,25.0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,34.1,2
1,0,1,1,15.0,1,1,2,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,26.790000000000003,3
0,0,1,1,17.0,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29.4,2
0,0,1,0,19.0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,48.52,1
0,0,1,1,27.0,1,2,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,20.41,3
0,0,0,0,23.0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,28.78,1
1,0,0,0,23.0,1,2,2,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,88.86,2
1,0,0,0,13.0,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,110.36,4
1,0,1,0,38.0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,19.64,1
1,1,0,0,39.0,1,1,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,22.74,3
1,0,0,1,45.0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,53.98,3
1,0,0,0,31.0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,39.76,1
1,1,0,1,33.0,1,2,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,27.01,2
1,0,0,0,46.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,95.42,1
1,0,1,1,66.0,1,2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,99.7,2
1,0,0,0,19.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,114.145,1
1,0,1,1,8.0,1,2,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,29.74,3
0,0,1,1,12.0,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,87.44,1
1,0,1,0,32.0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,107.61,0
1,0,0,0,35.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32.15,1
0,1,1,0,38.0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,33.989999999999995,2
1,0,0,1,38.0,1,2,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,29.27,1
0,0,0,0,31.0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,57.34,2
1,1,0,0,16.0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46.93,0
0,0,1,0,18.0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,92.59,2
1,0,0,0,45.0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,20.61,2
0,0,0,0,12.0,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,29.61,2
0,0,0,0,11.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42.56,1
0,0,0,0,16.0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,42.73,1
0,0,0,0,70.0,1,2,2,1,0,0,0,0,1,2,1,0,1,0,0,0,0,1,18.71,3
1,1,0,0,2.0,1,1,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,41.16,4
1,0,0,0,21.0,1,1,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,114.145,3
0,1,0,0,32.0,1,1,2,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,37.71,5
1,0,0,1,5.0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,28.79,1
1,0,0,0,10.0,1,2,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,31.74,2
1,0,0,1,13.0,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,36.42,3
0,0,1,0,12.0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,86.41000000000001,2
0,0,0,0,13.0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,29.27,3
0,0,0,1,12.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28.94,1
1,0,1,1,35.0,1,2,2,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,31.85,4
0,0,1,0,47.0,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,37.26,3
1,0,1,1,8.0,1,2,2,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,28.62,4
0,0,1,1,23.0,1,2,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,27.26,2
1,0,1,0,20.0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,69.03,1
0,1,0,0,18.0,1,2,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,36.91,4
0,0,1,1,14.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35.96,1
0,0,0,1,16.0,1,2,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,114.145,4
0,1,1,1,43.0,1,2,2,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,41.93,3
0,0,0,0,24.0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,29.85,2
1,0,0,1,12.0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,31.92,1
1,0,0,0,11.0,1,1,2,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,33.88,3
1,1,1,1,46.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,114.145,1
1,0,0,1,15.0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,27.52,2
1,0,1,0,45.0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,42.82,3
1,0,0,1,11.0,1,2,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,60.21,3
0,0,0,0,8.0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,44.43,2
0,0,0,1,7.0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,26.69,3
0,0,1,0,4.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,33.22,2
0,0,1,1,16.0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,40.41,1
0,0,1,1,26.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,41.61,1
0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42.2,0
0,1,0,1,3.0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,98.62,1
0,1,0,1,61.0,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,38.46,1
1,0,1,1,26.0,1,1,2,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,43.190000000000005,1
1,0,0,1,40.0,1,2,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,20.61,2
1,1,1,0,56.0,1,1,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,113.23,3
0,0,1,0,23.0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,104.71,1
1,0,0,1,27.0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,30.23,1
1,0,1,1,4.0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,20.62,2
0,1,0,0,47.0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,48.38,2
1,0,1,0,6.0,1,2,2,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,52.4,2
0,0,0,0,29.0,1,2,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,35.4,2
1,0,1,0,41.0,1,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,100.21,2
0,0,0,0,20.0,1,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,42.260000000000005,2
0,0,0,0,16.0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28.31,1
1,1,0,1,24.0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42.72,2
1,1,0,0,21.0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,19.55,1
0,0,0,0,39.0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,84.67,2
1,0,1,0,18.0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,32.52,2
0,0,0,0,8.0,1,1,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,49.06,2
0,0,0,1,42.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.22,1
0,0,0,1,8.0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,59.94,1
1,0,0,1,12.0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22.87,2
1,0,0,1,14.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.19,1
